1403636581.913555384 -0.008462165 0.004128062 -0.113165096 0.810041635 0.063770568 0.578860402 -0.068458011
1403636582.013555527 -0.019307548 0.002899282 -0.176189248 0.819129076 0.060771756 0.566490217 -0.066507030
1403636582.113555431 -0.015198583 0.011125830 -0.221240403 0.828714565 0.067860770 0.550930210 -0.071435208
1403636582.213555574 -0.035155637 0.008419246 -0.239948909 0.835594804 0.071625010 0.539539283 -0.074488550
1403636582.413555384 -0.027186079 0.014466922 -0.189290541 0.833268320 0.073346243 0.542284869 -0.078812156
1403636582.513555527 -0.026113282 0.015149399 -0.129026367 0.825257519 0.076018791 0.553588778 -0.081918467
1403636582.613555431 -0.026581324 0.010171686 -0.059080938 0.821111500 0.073989075 0.560767887 -0.076425768
1403636582.713555574 -0.025023344 0.008845703 0.004942570 0.819099987 0.070068335 0.564675281 -0.072852356
1403636582.813555479 -0.015251510 0.005762232 0.068340924 0.815321170 0.061363862 0.571489838 -0.069894434
1403636582.913555384 -0.011341959 -0.000296756 0.129904459 0.807379346 0.051144237 0.583994109 -0.066886012
1403636583.013555527 -0.010926807 -0.004451541 0.176227840 0.797563954 0.045417466 0.598246219 -0.062693334
1403636583.113555431 -0.007364519 -0.005777393 0.196557241 0.792591748 0.047031344 0.604703598 -0.062609358
1403636583.313555479 -0.011576923 -0.008425928 0.141381211 0.793956918 0.051158387 0.602944486 -0.058933687
1403636583.413555384 -0.009703348 -0.011654733 0.082047749 0.795462598 0.054806932 0.600110327 -0.064055063
1403636583.513555527 -0.010791413 -0.010927616 0.013478088 0.797822053 0.062464157 0.595578987 -0.069741461
1403636583.613555431 -0.015151665 -0.009593707 -0.053901774 0.803814554 0.064823847 0.587717305 -0.065333005
1403636583.713555574 -0.012947496 -0.009778627 -0.124549577 0.814417439 0.065688020 0.572003750 -0.072256688
1403636583.813555479 -0.016158857 -0.008193871 -0.183770337 0.826668660 0.064182961 0.553651671 -0.077261252
1403636583.913555384 -0.019697952 -0.006778547 -0.230103459 0.833370446 0.068101346 0.543293635 -0.075418384
1403636584.013555527 -0.022578376 -0.003906846 -0.257820036 0.835067184 0.075361871 0.539614345 -0.076156053
1403636584.113555431 -0.024379538 -0.001411639 -0.259967802 0.834420027 0.079325128 0.539401583 -0.080601952
1403636584.213555574 -0.022247370 -0.000657740 -0.232749499 0.834354534 0.079266513 0.539686360 -0.079422694
1403636584.313555479 -0.018095756 -0.000355183 -0.184088426 0.832488725 0.075207499 0.543729808 -0.075261215
1403636584.413555384 -0.005026973 -0.001569834 -0.124215756 0.830791866 0.075320454 0.547248599 -0.068049067
1403636584.513555527 -0.004640070 -0.003013740 -0.051034767 0.826579519 0.073691457 0.554566599 -0.061577226
1403636584.613555431 0.001144922 -0.004270169 0.022665900 0.818140945 0.066957846 0.568160159 -0.057931627
1403636584.713555574 0.004895286 -0.005036314 0.092601773 0.805780062 0.061585742 0.586237749 -0.057017451
1403636584.813555479 0.005664160 -0.007262853 0.151694679 0.795451940 0.059478789 0.600093468 -0.060052596
1403636584.913555384 0.002465327 -0.007875040 0.193644570 0.789056273 0.055953653 0.608336034 -0.064704379
1403636585.213555574 0.004085377 -0.007752630 0.158627106 0.794251316 0.047102803 0.602530528 -0.062475077
1403636585.313555479 0.006214696 -0.008990559 0.109949884 0.797794418 0.048932491 0.598553317 -0.053512668
1403636585.413555384 0.007257135 -0.010621291 0.056346327 0.801271124 0.052037652 0.594369518 -0.044514552
1403636585.513555527 0.006151969 -0.011061989 0.003524419 0.807290509 0.061585739 0.584711723 -0.051004228
1403636585.613555431 -0.002516080 -0.012067920 -0.042284918 0.813199987 0.070829023 0.574464830 -0.060656323
1403636585.713555574 -0.017321595 -0.013270012 -0.072908211 0.820299842 0.075148103 0.562389112 -0.071968178
1403636585.813555479 -0.025875727 -0.014588929 -0.089687121 0.828874181 0.074806292 0.548504890 -0.080709340
1403636585.913555384 -0.036553713 -0.015439936 -0.094042500 0.838790087 0.074877196 0.531989038 -0.088386986
1403636586.013555527 -0.043987426 -0.016272981 -0.092792393 0.851091424 0.071016488 0.512934652 -0.086591504
1403636586.113555431 -0.049905643 -0.016080703 -0.089480828 0.864283713 0.062373998 0.493499603 -0.074708030
1403636586.213555574 -0.056860200 -0.012690330 -0.084454011 0.874333574 0.054482644 0.477321933 -0.068820169
1403636586.313555479 -0.066493255 -0.010458848 -0.080522998 0.885114352 0.049754703 0.457854551 -0.066830109
1403636586.413555384 -0.077465610 -0.010826337 -0.078229536 0.895716749 0.043822930 0.437689503 -0.064799342
1403636586.513555527 -0.087987453 -0.014920743 -0.076429041 0.903824501 0.048462957 0.419980213 -0.066100181
1403636586.613555431 -0.093370305 -0.022167570 -0.073004683 0.908088942 0.055593117 0.408892473 -0.071350009
1403636586.813555479 -0.087632950 -0.039581336 -0.066993037 0.904150994 0.058418735 0.415451549 -0.080611676
1403636587.013555527 -0.076658648 -0.044344339 -0.068143213 0.899372696 0.068781510 0.423233215 -0.085273107
1403636587.313555479 -0.054696598 -0.061026866 -0.070104417 0.903234982 0.072311279 0.414820610 -0.082834216
1403636587.413555384 -0.043447403 -0.078821275 -0.071867638 0.904410145 0.068682799 0.413154437 -0.081414830
1403636587.513555527 -0.032010154 -0.103245684 -0.073742569 0.905763953 0.063932898 0.410908195 -0.081600866
1403636587.613555431 -0.020372247 -0.134176632 -0.074864347 0.906264124 0.059102782 0.410612179 -0.081177812
